# yr month day band date mag e_mag
2015 12 25 I 2457382.222 13.06 0.0200 
2015 12 25 I 2457382.224 13.04 0.0190 
2015 12 25 I 2457382.226 13.09 0.0190 
2015 12 25 I 2457382.228 13.08 0.0190 
2015 12 25 I 2457382.230 13.04 0.0180 
2015 12 25 I 2457382.232 13.05 0.0180 
2015 12 25 I 2457382.233 13.05 0.0170 
2015 12 25 I 2457382.235 13.10 0.0180 
2015 12 25 I 2457382.237 13.08 0.0170 
2015 12 25 I 2457382.239 13.10 0.0170 
2015 12 25 I 2457382.241 13.06 0.0160 
2015 12 25 I 2457382.243 13.07 0.0160 
2015 12 25 I 2457382.264 13.12 0.0160 
2015 12 25 I 2457382.265 13.08 0.0160 
2015 12 25 I 2457382.267 13.09 0.0160 
2015 12 25 I 2457382.269 13.09 0.0170 
2015 12 25 I 2457382.271 13.09 0.0170 
2015 12 25 I 2457382.273 13.07 0.0160 
2015 12 25 I 2457382.275 13.11 0.0160 
2015 12 25 I 2457382.277 13.11 0.0160 
2015 12 25 I 2457382.289 13.08 0.0160 
2015 12 25 I 2457382.291 13.13 0.0160 
2015 12 25 I 2457382.293 13.13 0.0170 
2015 12 25 I 2457382.295 13.11 0.0160 
2015 12 25 I 2457382.297 13.12 0.0160 
2015 12 25 I 2457382.299 13.14 0.0160 
2015 12 25 I 2457382.301 13.11 0.0160 
2015 12 25 I 2457382.303 13.13 0.0160 
2015 12 25 I 2457382.305 13.10 0.0160 
2015 12 25 I 2457382.306 13.12 0.0170 
2015 12 25 I 2457382.308 13.08 0.0160 
2015 12 25 I 2457382.310 13.09 0.0150 
2015 12 25 I 2457382.312 13.11 0.0160 
2015 12 25 I 2457382.314 13.12 0.0150 
2015 12 25 I 2457382.316 13.09 0.0150 
2015 12 25 I 2457382.318 13.10 0.0160 
2015 12 25 I 2457382.320 13.11 0.0160 
2015 12 25 I 2457382.322 13.09 0.0150 
2015 12 25 I 2457382.324 13.08 0.0160 
2015 12 25 I 2457382.326 13.10 0.0150 
2015 12 25 I 2457382.328 13.09 0.0150 
2015 12 25 I 2457382.330 13.09 0.0150 
2015 12 25 I 2457382.332 13.09 0.0160 
2015 12 25 R 2457382.063 13.48 0.0130 
2015 12 25 R 2457382.072 13.53 0.0180 
2015 12 25 R 2457382.073 13.49 0.0170 
2015 12 25 R 2457382.075 13.51 0.0170 
2015 12 25 R 2457382.077 13.53 0.0180 
2015 12 25 R 2457382.079 13.52 0.0190 
2015 12 25 R 2457382.081 13.48 0.0180 
2015 12 25 R 2457382.083 13.52 0.0190 
2015 12 25 R 2457382.085 13.54 0.0190 
2015 12 25 R 2457382.087 13.55 0.0200 
2015 12 25 R 2457382.089 13.51 0.0200 
2015 12 25 R 2457382.090 13.49 0.0190 
2015 12 25 R 2457382.092 13.55 0.0210 
2015 12 25 R 2457382.094 13.54 0.0200 
2015 12 25 R 2457382.096 13.54 0.0200 
2015 12 25 R 2457382.098 13.54 0.0190 
2015 12 25 R 2457382.100 13.51 0.0190 
2015 12 25 R 2457382.102 13.51 0.0180 
2015 12 25 R 2457382.104 13.54 0.0180 
2015 12 25 R 2457382.105 13.52 0.0180 
2015 12 25 R 2457382.107 13.54 0.0190 
2015 12 25 R 2457382.109 13.53 0.0190 
2015 12 25 R 2457382.111 13.52 0.0190 
2015 12 25 R 2457382.113 13.52 0.0190 
2015 12 25 R 2457382.115 13.49 0.0190 
2015 12 25 R 2457382.117 13.55 0.0190 
2015 12 25 R 2457382.119 13.54 0.0190 
2015 12 25 R 2457382.121 13.51 0.0190 
2015 12 25 R 2457382.122 13.51 0.0190 
2015 12 25 R 2457382.124 13.48 0.0190 
2015 12 25 R 2457382.126 13.52 0.0200 
2015 12 25 R 2457382.128 13.53 0.0200 
2015 12 25 R 2457382.130 13.53 0.0210 
2015 12 25 R 2457382.132 13.50 0.0200 
2015 12 25 R 2457382.134 13.46 0.0190 
2015 12 25 R 2457382.136 13.47 0.0190 
2015 12 25 R 2457382.138 13.51 0.0200 
2015 12 25 R 2457382.139 13.52 0.0200 
2015 12 25 R 2457382.141 13.54 0.0200 
2015 12 25 R 2457382.143 13.51 0.0190 
2015 12 25 R 2457382.145 13.49 0.0190 
2015 12 25 R 2457382.147 13.49 0.0190 
2015 12 25 R 2457382.149 13.50 0.0190 
2015 12 25 R 2457382.151 13.51 0.0190 
2015 12 25 R 2457382.153 13.50 0.0190 
2015 12 25 R 2457382.154 13.47 0.0180 
2015 12 25 R 2457382.156 13.51 0.0180 
2015 12 25 R 2457382.158 13.45 0.0170 
2015 12 25 R 2457382.160 13.47 0.0160 
2015 12 25 R 2457382.162 13.51 0.0170 
2015 12 25 R 2457382.164 13.56 0.0180 
2015 12 25 R 2457382.166 13.48 0.0180 
2015 12 25 R 2457382.168 13.49 0.0190 
2015 12 25 R 2457382.170 13.53 0.0180 
2015 12 25 R 2457382.171 13.50 0.0180 
2015 12 25 R 2457382.173 13.53 0.0180 
2015 12 25 R 2457382.175 13.51 0.0180 
2015 12 25 R 2457382.177 13.52 0.0180 
2015 12 25 R 2457382.179 13.52 0.0170 
2015 12 25 R 2457382.181 13.57 0.0180 
2015 12 25 R 2457382.183 13.54 0.0170 
2015 12 25 R 2457382.185 13.56 0.0170 
2015 12 25 R 2457382.187 13.55 0.0160 
2015 12 25 R 2457382.188 13.55 0.0170 
2015 12 25 R 2457382.190 13.54 0.0160 
2015 12 25 R 2457382.192 13.54 0.0160 
2015 12 25 R 2457382.194 13.57 0.0170 
2015 12 25 R 2457382.196 13.57 0.0160 
2015 12 25 R 2457382.198 13.55 0.0160 
2015 12 25 R 2457382.200 13.56 0.0160 
2015 12 25 R 2457382.202 13.56 0.0150 
2015 12 25 R 2457382.203 13.54 0.0150 
2015 12 25 R 2457382.205 13.54 0.0150 
2015 12 25 R 2457382.207 13.58 0.0160 
2015 12 25 R 2457382.209 13.56 0.0160 
2015 12 25 R 2457382.211 13.56 0.0160 
2015 12 25 R 2457382.213 13.56 0.0160 
2015 12 25 R 2457382.215 13.54 0.0160 
2015 12 25 R 2457382.217 13.58 0.0170 
2015 12 25 R 2457382.219 13.58 0.0170 
2015 12 25 R 2457382.220 13.55 0.0160 
2015 12 25 R 2457382.223 13.56 0.0160 
2015 12 25 R 2457382.225 13.57 0.0160 
2015 12 25 R 2457382.226 13.56 0.0160 
2015 12 25 R 2457382.228 13.55 0.0140 
2015 12 25 R 2457382.230 13.55 0.0150 
2015 12 25 R 2457382.232 13.62 0.0150 
2015 12 25 R 2457382.234 13.56 0.0140 
2015 12 25 R 2457382.236 13.59 0.0140 
2015 12 25 R 2457382.238 13.61 0.0140 
2015 12 25 R 2457382.240 13.60 0.0140 
2015 12 25 R 2457382.241 13.60 0.0130 
2015 12 25 R 2457382.243 13.59 0.0130 
2015 12 25 R 2457382.264 13.59 0.0130 
2015 12 25 R 2457382.266 13.59 0.0130 
2015 12 25 R 2457382.268 13.61 0.0140 
2015 12 25 R 2457382.270 13.64 0.0140 
2015 12 25 R 2457382.272 13.62 0.0140 
2015 12 25 R 2457382.273 13.60 0.0130 
2015 12 25 R 2457382.275 13.59 0.0130 
2015 12 25 R 2457382.277 13.60 0.0130 
2015 12 25 R 2457382.290 13.62 0.0130 
2015 12 25 R 2457382.292 13.62 0.0130 
2015 12 25 R 2457382.294 13.60 0.0130 
2015 12 25 R 2457382.296 13.59 0.0130 
2015 12 25 R 2457382.298 13.60 0.0130 
2015 12 25 R 2457382.299 13.61 0.0130 
2015 12 25 R 2457382.301 13.62 0.0130 
2015 12 25 R 2457382.303 13.61 0.0140 
2015 12 25 R 2457382.305 13.66 0.0140 
2015 12 25 R 2457382.307 13.61 0.0120 
2015 12 25 R 2457382.309 13.63 0.0130 
2015 12 25 R 2457382.311 13.64 0.0130 
2015 12 25 R 2457382.313 13.60 0.0120 
2015 12 25 R 2457382.315 13.61 0.0120 
2015 12 25 R 2457382.316 13.62 0.0120 
2015 12 25 R 2457382.318 13.60 0.0120 
2015 12 25 R 2457382.320 13.60 0.0120 
2015 12 25 R 2457382.322 13.59 0.0120 
2015 12 25 R 2457382.325 13.56 0.0120 
2015 12 25 R 2457382.327 13.61 0.0130 
2015 12 25 R 2457382.329 13.59 0.0120 
2015 12 25 R 2457382.330 13.60 0.0130 
2015 12 25 R 2457382.332 13.56 0.0130 
2015 12 25 V 2457382.064 13.91 0.0180 
2015 12 25 V 2457382.072 13.82 0.0220 
2015 12 25 V 2457382.074 13.91 0.0250 
2015 12 25 V 2457382.076 13.91 0.0230 
2015 12 25 V 2457382.078 13.92 0.0250 
2015 12 25 V 2457382.080 13.82 0.0230 
2015 12 25 V 2457382.082 13.91 0.0250 
2015 12 25 V 2457382.084 13.83 0.0240 
2015 12 25 V 2457382.085 13.83 0.0240 
2015 12 25 V 2457382.087 13.89 0.0260 
2015 12 25 V 2457382.089 13.92 0.0270 
2015 12 25 V 2457382.091 13.89 0.0260 
2015 12 25 V 2457382.093 13.86 0.0260 
2015 12 25 V 2457382.095 13.92 0.0270 
2015 12 25 V 2457382.097 13.88 0.0260 
2015 12 25 V 2457382.099 13.86 0.0260 
2015 12 25 V 2457382.101 13.88 0.0240 
2015 12 25 V 2457382.102 13.91 0.0240 
2015 12 25 V 2457382.104 13.86 0.0240 
2015 12 25 V 2457382.106 13.89 0.0240 
2015 12 25 V 2457382.108 13.82 0.0230 
2015 12 25 V 2457382.110 13.83 0.0230 
2015 12 25 V 2457382.112 13.93 0.0260 
2015 12 25 V 2457382.114 13.86 0.0250 
2015 12 25 V 2457382.116 13.88 0.0250 
2015 12 25 V 2457382.117 13.87 0.0240 
2015 12 25 V 2457382.119 13.81 0.0240 
2015 12 25 V 2457382.121 13.88 0.0260 
2015 12 25 V 2457382.123 13.87 0.0250 
2015 12 25 V 2457382.125 13.85 0.0250 
2015 12 25 V 2457382.127 13.82 0.0260 
2015 12 25 V 2457382.129 13.82 0.0250 
2015 12 25 V 2457382.131 13.81 0.0270 
2015 12 25 V 2457382.133 13.87 0.0290 
2015 12 25 V 2457382.134 13.87 0.0270 
2015 12 25 V 2457382.136 13.87 0.0270 
2015 12 25 V 2457382.138 13.85 0.0250 
2015 12 25 V 2457382.140 13.87 0.0270 
2015 12 25 V 2457382.142 13.86 0.0260 
2015 12 25 V 2457382.144 13.89 0.0270 
2015 12 25 V 2457382.146 13.87 0.0260 
2015 12 25 V 2457382.148 13.92 0.0270 
2015 12 25 V 2457382.150 13.81 0.0250 
2015 12 25 V 2457382.151 13.85 0.0250 
2015 12 25 V 2457382.153 13.87 0.0250 
2015 12 25 V 2457382.155 13.90 0.0240 
2015 12 25 V 2457382.157 13.85 0.0230 
2015 12 25 V 2457382.159 13.88 0.0240 
2015 12 25 V 2457382.161 13.88 0.0230 
2015 12 25 V 2457382.163 13.95 0.0240 
2015 12 25 V 2457382.165 13.90 0.0250 
2015 12 25 V 2457382.166 13.88 0.0250 
2015 12 25 V 2457382.168 13.88 0.0240 
2015 12 25 V 2457382.170 13.94 0.0250 
2015 12 25 V 2457382.172 13.92 0.0250 
2015 12 25 V 2457382.174 13.92 0.0250 
2015 12 25 V 2457382.176 13.89 0.0240 
2015 12 25 V 2457382.178 13.99 0.0260 
2015 12 25 V 2457382.180 13.91 0.0240 
2015 12 25 V 2457382.182 13.91 0.0240 
2015 12 25 V 2457382.183 13.94 0.0230 
2015 12 25 V 2457382.185 13.91 0.0220 
2015 12 25 V 2457382.187 13.92 0.0220 
2015 12 25 V 2457382.189 13.94 0.0220 
2015 12 25 V 2457382.191 13.96 0.0220 
2015 12 25 V 2457382.193 13.90 0.0210 
2015 12 25 V 2457382.195 13.99 0.0230 
2015 12 25 V 2457382.197 13.90 0.0200 
2015 12 25 V 2457382.199 13.94 0.0210 
2015 12 25 V 2457382.200 14.00 0.0220 
2015 12 25 V 2457382.202 13.95 0.0200 
2015 12 25 V 2457382.204 13.96 0.0210 
2015 12 25 V 2457382.206 13.98 0.0210 
2015 12 25 V 2457382.208 13.96 0.0200 
2015 12 25 V 2457382.210 13.92 0.0210 
2015 12 25 V 2457382.212 13.95 0.0220 
2015 12 25 V 2457382.214 13.98 0.0220 
2015 12 25 V 2457382.215 13.91 0.0210 
2015 12 25 V 2457382.217 13.93 0.0210 
2015 12 25 V 2457382.219 13.94 0.0220 
2015 12 25 V 2457382.221 14.00 0.0230 
2015 12 25 V 2457382.223 13.95 0.0220 
2015 12 25 V 2457382.225 13.98 0.0210 
2015 12 25 V 2457382.227 13.98 0.0220 
2015 12 25 V 2457382.229 13.96 0.0200 
2015 12 25 V 2457382.231 13.99 0.0210 
2015 12 25 V 2457382.233 13.97 0.0190 
2015 12 25 V 2457382.235 13.97 0.0190 
2015 12 25 V 2457382.237 13.94 0.0180 
2015 12 25 V 2457382.238 14.00 0.0190 
2015 12 25 V 2457382.240 14.02 0.0190 
2015 12 25 V 2457382.242 13.96 0.0180 
2015 12 25 V 2457382.244 13.98 0.0180 
2015 12 25 V 2457382.265 14.00 0.0170 
2015 12 25 V 2457382.267 14.00 0.0180 
2015 12 25 V 2457382.269 14.04 0.0180 
2015 12 25 V 2457382.270 13.97 0.0180 
2015 12 25 V 2457382.272 14.00 0.0180 
2015 12 25 V 2457382.274 13.98 0.0170 
2015 12 25 V 2457382.276 14.02 0.0180 
2015 12 25 V 2457382.278 14.01 0.0170 
2015 12 25 V 2457382.291 14.01 0.0170 
2015 12 25 V 2457382.293 14.01 0.0180 
2015 12 25 V 2457382.294 14.02 0.0180 
2015 12 25 V 2457382.296 14.00 0.0170 
2015 12 25 V 2457382.298 14.02 0.0170 
2015 12 25 V 2457382.300 14.05 0.0180 
2015 12 25 V 2457382.302 14.03 0.0180 
2015 12 25 V 2457382.304 14.03 0.0180 
2015 12 25 V 2457382.306 14.02 0.0180 
2015 12 25 V 2457382.308 14.04 0.0170 
2015 12 25 V 2457382.310 14.00 0.0170 
2015 12 25 V 2457382.311 14.03 0.0170 
2015 12 25 V 2457382.313 13.98 0.0160 
2015 12 25 V 2457382.315 14.00 0.0160 
2015 12 25 V 2457382.317 14.02 0.0170 
2015 12 25 V 2457382.319 13.99 0.0160 
2015 12 25 V 2457382.321 14.02 0.0170 
2015 12 25 V 2457382.323 14.01 0.0170 
2015 12 25 V 2457382.326 14.01 0.0170 
2015 12 25 V 2457382.327 13.97 0.0160 
2015 12 25 V 2457382.329 13.98 0.0160 
2015 12 25 V 2457382.331 13.96 0.0170 
2015 12 25 V 2457382.333 13.99 0.0170 
2015 12 29 I 2457386.012 12.82 0.0040 
2015 12 29 I 2457386.018 12.83 0.0080 
2015 12 29 I 2457386.020 12.83 0.0080 
2015 12 29 I 2457386.021 12.83 0.0080 
2015 12 29 I 2457386.022 12.85 0.0080 
2015 12 29 I 2457386.023 12.84 0.0080 
2015 12 29 I 2457386.025 12.87 0.0090 
2015 12 29 I 2457386.026 12.84 0.0080 
2015 12 29 I 2457386.027 12.86 0.0090 
2015 12 29 I 2457386.029 12.85 0.0090 
2015 12 29 I 2457386.030 12.84 0.0080 
2015 12 29 I 2457386.031 12.84 0.0090 
2015 12 29 I 2457386.033 12.83 0.0090 
2015 12 29 I 2457386.034 12.86 0.0090 
2015 12 29 I 2457386.035 12.84 0.0090 
2015 12 29 I 2457386.037 12.85 0.0090 
2015 12 29 I 2457386.038 12.81 0.0090 
2015 12 29 I 2457386.039 12.83 0.0090 
2015 12 29 I 2457386.040 12.83 0.0080 
2015 12 29 I 2457386.042 12.83 0.0080 
2015 12 29 I 2457386.043 12.82 0.0090 
2015 12 29 I 2457386.044 12.81 0.0090 
2015 12 29 I 2457386.046 12.84 0.0090 
2015 12 29 I 2457386.047 12.82 0.0090 
2015 12 29 I 2457386.048 12.81 0.0090 
2015 12 29 I 2457386.050 12.82 0.0090 
2015 12 29 I 2457386.051 12.80 0.0090 
2015 12 29 I 2457386.052 12.81 0.0090 
2015 12 29 I 2457386.054 12.83 0.0090 
2015 12 29 I 2457386.055 12.82 0.0090 
2015 12 29 I 2457386.056 12.82 0.0090 
2015 12 29 I 2457386.057 12.83 0.0090 
2015 12 29 I 2457386.059 12.86 0.0100 
2015 12 29 I 2457386.060 12.83 0.0090 
2015 12 29 I 2457386.061 12.85 0.0100 
2015 12 29 I 2457386.063 12.87 0.0100 
2015 12 29 I 2457386.064 12.83 0.0100 
2015 12 29 I 2457386.065 12.82 0.0100 
2015 12 29 I 2457386.067 12.82 0.0100 
2015 12 29 I 2457386.068 12.84 0.0100 
2015 12 29 I 2457386.069 12.82 0.0110 
2015 12 29 I 2457386.071 12.82 0.0110 
2015 12 29 I 2457386.072 12.83 0.0120 
2015 12 29 I 2457386.073 12.83 0.0120 
2015 12 29 I 2457386.074 12.81 0.0120 
2015 12 29 I 2457386.076 12.84 0.0120 
2015 12 29 I 2457386.077 12.83 0.0120 
2015 12 29 I 2457386.078 12.80 0.0130 
2015 12 29 I 2457386.080 12.86 0.0130 
2015 12 29 I 2457386.081 12.80 0.0130 
2015 12 29 I 2457386.082 12.85 0.0190 
2015 12 29 I 2457386.084 12.80 0.0130 
2015 12 29 I 2457386.085 12.82 0.0120 
2015 12 29 I 2457386.086 12.84 0.0140 
2015 12 29 I 2457386.087 12.87 0.0120 
2015 12 29 I 2457386.089 12.83 0.0130 
2015 12 29 I 2457386.090 12.85 0.0120 
2015 12 29 I 2457386.091 12.85 0.0140 
2015 12 29 I 2457386.093 12.84 0.0120 
2015 12 29 I 2457386.094 12.83 0.0130 
2015 12 29 I 2457386.095 12.84 0.0130 
2015 12 29 I 2457386.097 12.88 0.0130 
2015 12 29 I 2457386.098 12.86 0.0130 
2015 12 29 I 2457386.099 12.87 0.0120 
2015 12 29 I 2457386.101 12.83 0.0120 
2015 12 29 I 2457386.102 12.87 0.0110 
2015 12 29 I 2457386.103 12.88 0.0120 
2015 12 29 I 2457386.104 12.87 0.0130 
2015 12 29 I 2457386.106 12.84 0.0130 
2015 12 29 I 2457386.107 12.83 0.0120 
2015 12 29 I 2457386.108 12.89 0.0130 
2015 12 29 I 2457386.110 12.86 0.0130 
2015 12 29 I 2457386.111 12.88 0.0150 
2015 12 29 I 2457386.112 12.88 0.0140 
2015 12 29 I 2457386.114 12.81 0.0150 
2015 12 29 I 2457386.115 12.86 0.0140 
2015 12 29 I 2457386.116 12.86 0.0170 
2015 12 29 I 2457386.118 12.88 0.0160 
2015 12 29 I 2457386.119 12.89 0.0170 
2015 12 29 I 2457386.120 12.87 0.0180 
2015 12 29 I 2457386.121 12.81 0.0170 
2015 12 29 I 2457386.123 12.86 0.0210 
2015 12 29 I 2457386.124 12.84 0.0210 
2015 12 29 I 2457386.125 12.80 0.0210 
2015 12 29 I 2457386.127 12.83 0.0180 
2015 12 29 I 2457386.128 12.85 0.0180 
2015 12 29 I 2457386.129 12.84 0.0180 
2015 12 29 I 2457386.131 12.79 0.0170 
2015 12 29 I 2457386.132 12.90 0.0450 
2015 12 29 I 2457386.133 12.71 0.0520 
2015 12 29 I 2457386.134 12.96 0.0620 
2015 12 29 I 2457386.136 12.82 0.0500 
2015 12 29 I 2457386.137 12.80 0.0320 
2015 12 29 I 2457386.138 12.82 0.0280 
2015 12 29 I 2457386.140 12.80 0.0240 
2015 12 29 I 2457386.141 12.82 0.0220 
2015 12 29 I 2457386.142 12.80 0.0260 
2015 12 29 I 2457386.144 12.85 0.0220 
2015 12 29 I 2457386.145 12.82 0.0430 
2015 12 29 R 2457386.012 13.32 0.0050 
2015 12 29 R 2457386.019 13.33 0.0060 
2015 12 29 R 2457386.020 13.33 0.0070 
2015 12 29 R 2457386.021 13.35 0.0070 
2015 12 29 R 2457386.023 13.34 0.0060 
2015 12 29 R 2457386.024 13.34 0.0060 
2015 12 29 R 2457386.025 13.32 0.0060 
2015 12 29 R 2457386.026 13.35 0.0070 
2015 12 29 R 2457386.028 13.35 0.0070 
2015 12 29 R 2457386.029 13.35 0.0070 
2015 12 29 R 2457386.030 13.35 0.0070 
2015 12 29 R 2457386.032 13.34 0.0070 
2015 12 29 R 2457386.033 13.34 0.0070 
2015 12 29 R 2457386.034 13.32 0.0070 
2015 12 29 R 2457386.036 13.33 0.0070 
2015 12 29 R 2457386.037 13.31 0.0070 
2015 12 29 R 2457386.038 13.33 0.0070 
2015 12 29 R 2457386.040 13.30 0.0060 
2015 12 29 R 2457386.041 13.33 0.0070 
2015 12 29 R 2457386.042 13.32 0.0060 
2015 12 29 R 2457386.043 13.32 0.0060 
2015 12 29 R 2457386.045 13.30 0.0070 
2015 12 29 R 2457386.046 13.31 0.0060 
2015 12 29 R 2457386.047 13.32 0.0060 
2015 12 29 R 2457386.049 13.31 0.0070 
2015 12 29 R 2457386.050 13.31 0.0070 
2015 12 29 R 2457386.051 13.32 0.0070 
2015 12 29 R 2457386.053 13.33 0.0070 
2015 12 29 R 2457386.054 13.33 0.0070 
2015 12 29 R 2457386.055 13.31 0.0070 
2015 12 29 R 2457386.057 13.33 0.0070 
2015 12 29 R 2457386.058 13.33 0.0070 
2015 12 29 R 2457386.059 13.35 0.0070 
2015 12 29 R 2457386.060 13.34 0.0070 
2015 12 29 R 2457386.062 13.34 0.0070 
2015 12 29 R 2457386.063 13.33 0.0080 
2015 12 29 R 2457386.064 13.32 0.0070 
2015 12 29 R 2457386.066 13.33 0.0070 
2015 12 29 R 2457386.067 13.33 0.0080 
2015 12 29 R 2457386.068 13.32 0.0080 
2015 12 29 R 2457386.070 13.31 0.0090 
2015 12 29 R 2457386.071 13.30 0.0090 
2015 12 29 R 2457386.072 13.30 0.0090 
2015 12 29 R 2457386.073 13.30 0.0090 
2015 12 29 R 2457386.075 13.31 0.0100 
2015 12 29 R 2457386.076 13.31 0.0100 
2015 12 29 R 2457386.077 13.31 0.0100 
2015 12 29 R 2457386.079 13.30 0.0100 
2015 12 29 R 2457386.080 13.32 0.0100 
2015 12 29 R 2457386.081 13.31 0.0110 
2015 12 29 R 2457386.083 13.33 0.0140 
2015 12 29 R 2457386.084 13.35 0.0120 
2015 12 29 R 2457386.085 13.36 0.0120 
2015 12 29 R 2457386.087 13.33 0.0100 
2015 12 29 R 2457386.088 13.36 0.0100 
2015 12 29 R 2457386.089 13.35 0.0110 
2015 12 29 R 2457386.090 13.35 0.0100 
2015 12 29 R 2457386.092 13.37 0.0110 
2015 12 29 R 2457386.093 13.34 0.0100 
2015 12 29 R 2457386.094 13.35 0.0110 
2015 12 29 R 2457386.096 13.36 0.0110 
2015 12 29 R 2457386.097 13.36 0.0100 
2015 12 29 R 2457386.098 13.33 0.0100 
2015 12 29 R 2457386.100 13.35 0.0090 
2015 12 29 R 2457386.101 13.35 0.0090 
2015 12 29 R 2457386.102 13.32 0.0090 
2015 12 29 R 2457386.104 13.34 0.0090 
2015 12 29 R 2457386.105 13.37 0.0100 
2015 12 29 R 2457386.106 13.36 0.0100 
2015 12 29 R 2457386.107 13.36 0.0100 
2015 12 29 R 2457386.109 13.36 0.0100 
2015 12 29 R 2457386.110 13.36 0.0110 
2015 12 29 R 2457386.111 13.37 0.0110 
2015 12 29 R 2457386.113 13.35 0.0110 
2015 12 29 R 2457386.114 13.38 0.0120 
2015 12 29 R 2457386.115 13.37 0.0120 
2015 12 29 R 2457386.117 13.37 0.0140 
2015 12 29 R 2457386.118 13.33 0.0140 
2015 12 29 R 2457386.119 13.35 0.0140 
2015 12 29 R 2457386.121 13.36 0.0140 
2015 12 29 R 2457386.122 13.33 0.0150 
2015 12 29 R 2457386.123 13.31 0.0210 
2015 12 29 R 2457386.124 13.34 0.0220 
2015 12 29 R 2457386.126 13.30 0.0180 
2015 12 29 R 2457386.127 13.30 0.0140 
2015 12 29 R 2457386.128 13.32 0.0140 
2015 12 29 R 2457386.130 13.28 0.0150 
2015 12 29 R 2457386.131 13.31 0.0140 
2015 12 29 R 2457386.132 13.28 0.0280 
2015 12 29 R 2457386.134 13.04 0.1850 
2015 12 29 R 2457386.135 13.28 0.0790 
2015 12 29 R 2457386.136 13.28 0.0370 
2015 12 29 R 2457386.137 13.29 0.0170 
2015 12 29 R 2457386.139 13.32 0.0160 
2015 12 29 R 2457386.140 13.36 0.0200 
2015 12 29 R 2457386.141 13.37 0.0220 
2015 12 29 R 2457386.143 13.33 0.0180 
2015 12 29 R 2457386.144 13.36 0.0180 
2015 12 29 R 2457386.145 12.78 0.1050 
2015 12 29 R 2457386.149 13.46 0.3900 
2015 12 29 V 2457386.013 13.71 0.0070 
2015 12 29 V 2457386.019 13.73 0.0090 
2015 12 29 V 2457386.020 13.72 0.0090 
2015 12 29 V 2457386.022 13.73 0.0090 
2015 12 29 V 2457386.023 13.72 0.0090 
2015 12 29 V 2457386.024 13.74 0.0090 
2015 12 29 V 2457386.026 13.74 0.0100 
2015 12 29 V 2457386.027 13.72 0.0090 
2015 12 29 V 2457386.028 13.75 0.0090 
2015 12 29 V 2457386.030 13.74 0.0090 
2015 12 29 V 2457386.031 13.72 0.0090 
2015 12 29 V 2457386.032 13.74 0.0090 
2015 12 29 V 2457386.034 13.74 0.0100 
2015 12 29 V 2457386.035 13.73 0.0090 
2015 12 29 V 2457386.036 13.71 0.0090 
2015 12 29 V 2457386.037 13.70 0.0100 
2015 12 29 V 2457386.039 13.71 0.0090 
2015 12 29 V 2457386.040 13.71 0.0090 
2015 12 29 V 2457386.041 13.72 0.0090 
2015 12 29 V 2457386.043 13.70 0.0090 
2015 12 29 V 2457386.044 13.69 0.0090 
2015 12 29 V 2457386.045 13.70 0.0090 
2015 12 29 V 2457386.047 13.68 0.0090 
2015 12 29 V 2457386.048 13.70 0.0090 
2015 12 29 V 2457386.049 13.69 0.0090 
2015 12 29 V 2457386.051 13.73 0.0090 
2015 12 29 V 2457386.052 13.70 0.0090 
2015 12 29 V 2457386.053 13.70 0.0100 
2015 12 29 V 2457386.054 13.70 0.0090 
2015 12 29 V 2457386.056 13.75 0.0110 
2015 12 29 V 2457386.057 13.72 0.0100 
2015 12 29 V 2457386.058 13.72 0.0100 
2015 12 29 V 2457386.060 13.73 0.0100 
2015 12 29 V 2457386.061 13.71 0.0100 
2015 12 29 V 2457386.062 13.74 0.0100 
2015 12 29 V 2457386.064 13.69 0.0110 
2015 12 29 V 2457386.065 13.71 0.0120 
2015 12 29 V 2457386.066 13.70 0.0110 
2015 12 29 V 2457386.067 13.68 0.0120 
2015 12 29 V 2457386.069 13.74 0.0130 
2015 12 29 V 2457386.070 13.71 0.0130 
2015 12 29 V 2457386.071 13.72 0.0140 
2015 12 29 V 2457386.073 13.70 0.0140 
2015 12 29 V 2457386.074 13.73 0.0140 
2015 12 29 V 2457386.075 13.70 0.0140 
2015 12 29 V 2457386.077 13.72 0.0150 
2015 12 29 V 2457386.078 13.72 0.0160 
2015 12 29 V 2457386.079 13.74 0.0160 
2015 12 29 V 2457386.081 13.71 0.0160 
2015 12 29 V 2457386.082 13.72 0.0170 
2015 12 29 V 2457386.083 13.74 0.0170 
2015 12 29 V 2457386.084 13.70 0.0350 
2015 12 29 V 2457386.086 13.69 0.0170 
2015 12 29 V 2457386.087 13.78 0.0160 
2015 12 29 V 2457386.088 13.73 0.0160 
2015 12 29 V 2457386.090 13.78 0.0170 
2015 12 29 V 2457386.091 13.73 0.0170 
2015 12 29 V 2457386.092 13.76 0.0160 
2015 12 29 V 2457386.094 13.73 0.0150 
2015 12 29 V 2457386.095 13.74 0.0160 
2015 12 29 V 2457386.096 13.76 0.0150 
2015 12 29 V 2457386.098 13.77 0.0150 
2015 12 29 V 2457386.099 13.75 0.0150 
2015 12 29 V 2457386.100 13.73 0.0130 
2015 12 29 V 2457386.101 13.72 0.0130 
2015 12 29 V 2457386.103 13.74 0.0140 
2015 12 29 V 2457386.104 13.77 0.0150 
2015 12 29 V 2457386.105 13.77 0.0160 
2015 12 29 V 2457386.107 13.78 0.0150 
